episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,ppo_action,selected_action,action_confidence,shield_overrode,shield_reason,obstacle_risk,hazard_risk,combined_risk,obstacle_clearance_cells,distance_to_goal,progress,perception_latency_ms,ppo_decision_latency_ms,shield_decision_latency_ms,total_inference_latency_ms,done,done_reason
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,76,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.613,0.0,7.401624999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,77,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.590917,0.0,7.3795419998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,78,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.604708,0.0,7.393332999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,79,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.600958,0.0,7.389582999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,80,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.659292,0.0,7.447916999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,81,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.257875,0.0,8.046499999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,82,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.63325,0.0,7.421874999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,83,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.695375,0.0,7.483999999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,84,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.7065,0.0,7.4951249998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,85,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.583458,0.0,7.372082999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,86,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.6495,0.0,7.438124999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,87,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.605042,0.0,7.393666999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,88,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.604792,0.0,7.393416999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,89,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.701167,0.0,7.489791999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,90,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.024,0.0,7.812624999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,91,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.85925,0.0,7.647874999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,92,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.928709,0.0,7.717333999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,93,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.957875,0.0,7.746499999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,94,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.777291,0.0,7.565915999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,95,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.69675,0.0,7.485374999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,96,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.981291,0.0,7.769915999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,97,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.807583,0.0,7.5962079998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,98,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.771166,0.0,7.559790999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,99,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.699208,0.0,7.487832999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,100,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.822584,0.0,7.611208999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,101,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.511708,0.0,8.300332999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,102,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.846333,0.0,7.634957999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,103,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.133542,0.0,7.922166999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,104,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.020708,0.0,7.809332999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,105,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.062833,0.0,7.851457999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,106,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.997667,0.0,7.786291999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,107,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.820042,0.0,7.608666999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,108,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.647083,0.0,7.435707999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,109,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.953333,0.0,7.741957999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,110,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.680375,0.0,7.468999999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,111,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.687125,0.0,7.475749999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,112,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.627292,0.0,7.415916999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,113,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.656167,0.0,7.444791999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,114,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.643417,0.0,7.432041999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,115,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.651459,0.0,7.440083999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,116,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.613666,0.0,7.402290999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,117,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.178833,0.0,7.967457999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,118,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.212375,0.0,8.000999999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,119,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.250375,0.0,8.038999999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,120,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.023334,0.0,7.8119589998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,121,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.941042,0.0,7.729666999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,122,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.897458,0.0,7.686082999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,123,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.69975,0.0,7.488374999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,124,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.611917,0.0,7.400541999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,125,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.579833,0.0,7.368457999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,126,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.579584,0.0,7.368208999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,127,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.592958,0.0,7.381582999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,128,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.678042,0.0,7.466666999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,129,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.57475,0.0,7.363374999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,130,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.583708,0.0,7.372332999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,131,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.593375,0.0,7.381999999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,132,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.556667,0.0,7.345291999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,133,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.621625,0.0,7.410249999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,134,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.609959,0.0,7.398583999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,135,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.57775,0.0,7.366374999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,136,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.5675,0.0,7.356124999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,137,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.706583,0.0,7.4952079998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,138,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.076834,0.0,7.865458999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,139,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.802792,0.0,7.5914169998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,140,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,1.120334,0.0,7.908958999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,141,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.970875,0.0,7.759499999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,142,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.879083,0.0,7.667707999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,143,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.899084,0.0,7.6877089998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,144,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.689667,0.0,7.478291999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,145,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.665209,0.0,7.453833999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,146,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.7645,0.0,7.553124999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,147,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.661667,0.0,7.450291999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,148,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.877083,0.0,7.665707999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,149,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.591125,0.0,7.379749999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,150,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.725416,0.0,7.514040999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,151,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.559417,0.0,7.348041999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,152,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.585542,0.0,7.374166999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,153,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.599167,0.0,7.387791999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,154,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.549,0.0,7.337624999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,155,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.561917,0.0,7.3505419998991846,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,156,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.61325,0.0,7.401874999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,157,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.713209,0.0,7.501833999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,158,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.790833,0.0,7.5794579998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,159,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.663334,0.0,7.451958999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,160,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.765958,0.0,7.554582999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,161,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.788458,0.0,7.577082999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,162,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.676,0.0,7.4646249998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,163,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.68775,0.0,7.476374999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,164,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.722667,0.0,7.511291999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,165,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.741708,0.0,7.530332999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,166,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.531,0.0,7.319624999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,167,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.523792,0.0,7.312416999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,168,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.527625,0.0,7.316249999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,169,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.520125,0.0,7.3087499998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,170,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.528542,0.0,7.317166999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,171,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.55625,0.0,7.344874999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,172,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.49975,0.0,7.288374999899184,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,173,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.517584,0.0,7.306208999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,174,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.498292,0.0,7.2869169998991845,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,175,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.501292,0.0,7.289916999899185,0,
476,47,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,176,49,49,3,3,0.8885661363601685,0,not_applied,0.0,5.837656746887632e-11,5.837656746887632e-11,55.590484619140625,47.16990566028302,0.0,6.788624999899184,0.497,0.0,7.285624999899184,0,
