episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,start_row,start_col,goal_row,goal_col,start_obstacle_risk,goal_obstacle_risk,success,collided,done_reason,steps,path_length,start_distance,final_distance,path_efficiency,progress_efficiency,min_obstacle_distance_cells,mean_obstacle_risk,max_obstacle_risk,mean_hazard_risk,max_hazard_risk,hazard_exposure_steps,shield_interventions,shield_intervention_rate,perception_latency_ms,avg_ppo_decision_latency_ms,p50_ppo_decision_latency_ms,p95_ppo_decision_latency_ms,avg_shield_decision_latency_ms,p50_shield_decision_latency_ms,p95_shield_decision_latency_ms,avg_total_inference_latency_ms,elapsed_ms,selected_visual
64,6,raw_ppo,dense_corridor,Dense Corridor,mono,0050,9,12,47,1,0.21547067165374756,0.0,0,0,max_steps,200,55.32590180780449,39.56008088970496,48.041648597857254,0.0,0.0,1.399993896484375,0.001071993391312177,0.21547067165374756,0.0045931811613731666,0.1316329538822174,0,0,0.0,6.563708000612678,0.53659478,0.5262495,0.6121393,0.0,0.0,0.0,7.100302780612678,119.79045800035237,
65,6,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,9,12,47,1,0.49035486578941345,0.0,0,1,collision_risk,1,1.4142135623730951,39.56008088970496,38.897300677553446,0.0,0.46865638244859653,0.0,0.7451774328947067,1.0,0.005678627989254892,0.008463971316814423,0,0,0.0,8.926332999180886,0.60125,0.60125,0.60125,0.0,0.0,0.0,9.527582999180886,0.6633329976466484,
66,6,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,9,12,47,1,0.21547067165374756,0.0,0,0,max_steps,200,55.32590180780449,39.56008088970496,48.041648597857254,0.0,0.0,1.399993896484375,0.001071993391312177,0.21547067165374756,0.37371625205592557,0.4472675323486328,0,0,0.0,6.788624999899184,0.512138915,0.5074784999999999,0.5350003,0.0,0.0,0.0,7.300763914899184,114.34300000109943,
67,6,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,2,4,45,35,0.0,0.0,0,0,max_steps,200,65.63961030678922,53.009433122794285,14.560219778561036,0.0,0.585762364592472,7.796875,0.03463968581784127,0.6469906568527222,0.04971355848970867,0.6499999761581421,0,0,0.0,13.21158299833769,0.513794775,0.509375,0.5334187499999999,0.0,0.0,0.0,13.72537777333769,114.58520899759606,
68,6,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,2,4,45,35,0.0,0.036651235073804855,0,1,collision_risk,37,52.32590180780449,53.009433122794285,8.48528137423857,0.0,0.8509008007562876,0.0,0.04598155617713928,0.9999998807907104,0.06264674209502157,0.3429816663265228,0,0,0.0,169.17329100033385,0.5131091891891892,0.509709,0.5314834,0.0,0.0,0.0,169.68640018952303,21.158999999897787,
69,6,raw_ppo,stress_density,Stress Density,stereo,0040,2,4,29,7,0.0,0.0,0,1,collision_risk,6,8.485281374238571,27.16615541441225,21.213203435596427,0.0,0.7015621187164239,0.0,0.14285714285714285,1.0,2.1279805382583084e-08,1.2343262767444685e-07,0,0,0.0,9.763624999322928,0.5356664999999999,0.5346869999999999,0.54750025,0.0,0.0,0.0,10.299291499322928,3.595834001316689,
70,6,raw_ppo,stress_density,Stress Density,mono,0040,2,4,29,7,0.0,0.07040894776582718,0,1,collision_risk,28,39.59797974644666,27.16615541441225,25.019992006393608,0.0,0.05419881069087186,0.0,0.06663073959021733,0.9999998807907104,0.00024665884926496984,0.0009831932839006186,0,0,0.0,6.436416999349603,0.5131353928571428,0.5074164999999999,0.5336749999999999,0.0,0.0,0.0,6.949552392206746,16.044375002820743,
71,7,raw_ppo,baseline_open,Baseline Open,stereo,0020,4,2,36,46,0.0,0.0,0,0,max_steps,200,65.63961030678922,54.405882034941776,13.341664064126334,0.0,0.6256011846945425,3.596893310546875,0.11044890247980382,0.7482637763023376,0.04070388387241399,0.5680293440818787,0,0,0.0,12.161624999862397,0.5082713,0.5052085,0.52732085,0.0,0.0,0.0,12.669896299862398,113.21020900140866,
72,7,raw_ppo,baseline_open,Baseline Open,mono,0020,4,2,36,46,0.0,0.0,0,1,collision_risk,36,50.9116882454314,54.405882034941776,8.94427190999916,0.0,0.8929503556390541,0.0,0.03072864542136321,1.0,0.07303446160599565,0.6996625661849976,0,0,0.0,8.002416998351691,0.5104143611111112,0.5060834999999999,0.530052,0.0,0.0,0.0,8.512831359462803,20.481667001149617,
73,7,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,11,9,45,2,0.0,0.0,0,1,collision_risk,4,5.656854249492381,34.713109915419565,31.953090617340916,0.0,0.487907090469287,0.0,0.728549325466156,1.0,4.772795341523306e-06,8.31366196507588e-06,0,0,0.0,9.967291000066325,0.51716675,0.5155829999999999,0.5265731499999999,0.0,0.0,0.0,10.484457750066325,2.3297080006159376,
74,7,raw_ppo,dense_corridor,Dense Corridor,mono,0050,11,9,45,2,0.0,0.0,0,0,max_steps,200,55.740115370177584,34.713109915419565,47.16990566028302,0.0,0.0,2.79998779296875,0.0,0.0,0.020305700959388606,0.4802841246128082,0,0,0.0,6.563708000612678,0.50822066,0.504959,0.5266729,0.0,0.0,0.0,7.071928660612678,113.18708299950231,
75,7,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,11,9,45,2,0.0,0.0,0,1,collision_risk,4,5.656854249492381,34.713109915419565,31.953090617340916,0.0,0.487907090469287,0.0,0.728549325466156,1.0,0.001785520324483514,0.002116275252774358,0,0,0.0,8.926332999180886,0.515646,0.509667,0.5356126,0.0,0.0,0.0,9.441978999180886,2.302665998286102,
76,7,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,11,9,45,2,0.0,0.0,0,0,max_steps,200,55.740115370177584,34.713109915419565,47.16990566028302,0.0,0.0,2.79998779296875,0.0,0.0,0.0029724406948743233,0.13276435434818268,0,0,0.0,6.788624999899184,0.513846695,0.5089795,0.5432252999999999,0.0,0.0,0.0,7.302471694899184,114.35962500036112,
77,7,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,4,2,44,37,0.0,0.0,0,0,max_steps,200,65.63961030678922,53.150729063673246,13.0,0.0,0.6116844520559316,10.59686279296875,0.03952267789861085,0.7974535822868347,0.016119650441035093,0.4623090326786041,0,0,0.0,13.21158299833769,0.556378605,0.5532295,0.6006746999999999,0.0,0.0,0.0,13.76796160333769,123.7570000012056,
78,7,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,4,2,44,37,0.0,0.0,0,1,collision_risk,38,53.740115370177584,53.150729063673246,3.605551275463989,0.0,0.9219402944509446,0.0,0.030710864525574904,0.9999999403953552,6.643416997931934e-07,3.6831504530709935e-06,0,0,0.0,169.17329100033385,0.5469451315789473,0.5485625000000001,0.5948188,0.0,0.0,0.0,169.7202361319128,23.069542003213428,
79,7,raw_ppo,stress_density,Stress Density,stereo,0040,4,2,27,9,0.0,0.0,0,1,collision_risk,8,11.313708498984763,24.041630560342615,15.033296378372908,0.0,0.7962317734081685,0.0,0.1111111044883728,0.9999999403953552,0.09270504737893741,0.14907094836235046,0,0,0.0,9.763624999322928,0.512281125,0.510854,0.52506875,0.0,0.0,0.0,10.275906124322928,4.572709000058239,
80,7,raw_ppo,stress_density,Stress Density,mono,0040,4,2,27,9,0.0,0.0,0,1,collision_risk,26,36.76955262170048,24.041630560342615,19.235384061671343,0.0,0.13071267274094447,0.0,0.04768232504526774,1.0,0.03334089792911578,0.250408798456192,0,0,0.0,6.436416999349603,0.5106441923076923,0.506875,0.53518775,0.0,0.0,0.0,6.947061191657296,14.811958000791492,
81,8,raw_ppo,baseline_open,Baseline Open,stereo,0020,2,1,38,46,0.0,0.0,0,0,max_steps,200,67.46803743153542,57.62811813689564,11.40175425099138,0.0,0.6851594569178541,2.79998779296875,0.1144134562522803,0.9193671345710754,0.5703076056982248,0.8169987201690674,155,0,0.0,12.161624999862397,0.515520425,0.5088755,0.5508351,0.0,0.0,0.0,12.677145424862397,114.92608299886342,
82,8,raw_ppo,baseline_open,Baseline Open,mono,0020,2,1,38,46,0.0,0.1527777761220932,0,1,collision_risk,38,53.740115370177584,57.62811813689564,7.280109889280518,0.0,0.9368794223980235,0.0,0.045974791049957275,0.9999998807907104,0.10674673083679587,0.7852787375450134,3,0,0.0,8.002416998351691,0.9785121315789475,0.7951245,1.7899893999999992,0.0,0.0,0.0,8.980929129930638,42.286833999241935,
83,8,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,10,7,47,4,0.0,0.0,0,1,collision_risk,3,4.242640687119286,37.12142238654117,34.52535300326414,0.0,0.6118994217819894,0.0,0.25,1.0,0.005147365940501913,0.012030346319079399,0,0,0.0,9.967291000066325,0.8109023333333334,0.793333,0.861733,0.0,0.0,0.0,10.778193333399658,2.728165996813914,
84,8,raw_ppo,dense_corridor,Dense Corridor,mono,0050,10,7,47,4,0.27681323885917664,0.0,0,0,max_steps,200,58.154328932550676,37.12142238654117,45.044422518220834,0.0,0.0,1.0,0.0013771802928317246,0.27681323885917664,0.0004978384170692115,0.010913342237472534,0,0,0.0,6.563708000612678,0.60283359,0.5548960000000001,0.8270294999999998,0.0,0.0,0.0,7.166541590612678,135.69845800157054,
85,8,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,10,7,47,4,0.0,0.0,0,1,collision_risk,3,4.242640687119286,37.12142238654117,34.52535300326414,0.0,0.6118994217819894,0.0,0.25,1.0,0.10399075597524643,0.16057570278644562,0,0,0.0,8.926332999180886,0.5577496666666667,0.564541,0.5789041,0.0,0.0,0.0,9.484082665847552,1.8795830001181457,
86,8,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,10,7,47,4,0.27681323885917664,0.0,0,0,max_steps,200,58.154328932550676,37.12142238654117,45.044422518220834,0.0,0.0,1.0,0.0013771802928317246,0.27681323885917664,0.032462850485985226,0.8084815740585327,3,0,0.0,6.788624999899184,0.563361655,0.5356455,0.6861249999999998,0.0,0.0,0.0,7.351986654899184,126.36112499967567,
87,8,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,2,1,45,38,0.0,0.3078703284263611,0,0,max_steps,200,67.46803743153542,56.72741841473134,11.704699910719626,0.0,0.6673192257844974,9.799957275390625,0.03884992200825641,0.6153548359870911,0.004445067598941012,0.06849396973848343,0,0,0.0,13.21158299833769,0.591426055,0.5401455,0.9042294499999997,0.0,0.0,0.0,13.80300905333769,133.3581669969135,
88,8,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,2,1,45,38,0.0,0.15740740299224854,0,1,collision_risk,39,55.154328932550676,56.72741841473134,4.47213595499958,0.0,0.9474375533357641,0.0,0.02567515280097723,0.9999999403953552,0.0020900651164161054,0.01514202170073986,0,0,0.0,169.17329100033385,0.6647745128205129,0.573417,1.1032538000000005,0.0,0.0,0.0,169.83806551315436,29.311916998267407,
89,8,raw_ppo,stress_density,Stress Density,stereo,0040,2,1,29,9,0.0,0.0,0,1,collision_risk,10,14.142135623730955,28.160255680657446,17.11724276862369,0.0,0.780858931482967,0.0,0.17324282906272195,0.9972992539405823,0.001156141411933734,0.007701207417994738,0,0,0.0,9.763624999322928,0.7876415000000001,0.6620625,1.2949434499999994,0.0,0.0,0.0,10.551266499322928,8.9659169971128,
90,8,raw_ppo,stress_density,Stress Density,mono,0040,2,1,29,9,0.0,0.0,0,1,collision_risk,28,39.59797974644666,28.160255680657446,20.024984394500787,0.0,0.20544662475834213,0.0,0.049382711278981174,0.9999998807907104,0.047504244421027395,0.21968752145767212,0,0,0.0,6.436416999349603,0.6574957142857143,0.5772714999999999,1.1143045,0.0,0.0,0.0,7.0939127136353175,20.75841699843295,
91,9,raw_ppo,baseline_open,Baseline Open,stereo,0020,1,2,39,45,0.0,0.0,0,0,max_steps,200,67.46803743153542,57.38466694161429,10.770329614269007,0.0,0.6909099345693602,1.399993896484375,0.10003799617068092,0.8724921345710754,0.03142796988147843,0.7911635637283325,3,0,0.0,12.161624999862397,0.7708189750000001,0.6671665,1.4921020999999992,0.0,0.0,0.0,12.932443974862398,174.56008399676648,
92,9,raw_ppo,baseline_open,Baseline Open,mono,0020,1,2,39,45,0.0,0.4484953284263611,0,1,collision_risk,38,53.740115370177584,57.38466694161429,5.0,0.0,0.974777716437217,0.0,0.03343621278420473,1.0,0.00022261392650131372,0.0012885623145848513,0,0,0.0,8.002416998351691,0.5580526052631579,0.5422914999999999,0.6198794499999999,0.0,0.0,0.0,8.56046960361485,23.661125000216998,
93,9,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,9,9,48,2,0.0,0.0,0,1,collision_risk,3,4.242640687119286,39.6232255123179,37.36308338453881,0.0,0.5327206083326623,0.0,0.6939621418714523,0.9999998807907104,0.045902530662715435,0.08379852026700974,0,0,0.0,9.967291000066325,0.562014,0.554083,0.5814961,0.0,0.0,0.0,10.529305000066325,1.8885839999711607,
94,9,raw_ppo,dense_corridor,Dense Corridor,mono,0050,9,9,48,2,0.16666662693023682,0.0,0,0,max_steps,200,56.56854249492377,39.6232255123179,47.01063709417264,0.0,0.0,1.0,0.0008291871986578946,0.16666662693023682,0.0006566450111697885,0.034901995211839676,0,0,0.0,6.563708000612678,0.5290236199999999,0.5025625,0.6517725999999999,0.0,0.0,0.0,7.092731620612678,119.00933300057659,
95,9,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,48,2,0.0,0.0,0,1,collision_risk,3,4.242640687119286,39.6232255123179,37.36308338453881,0.0,0.5327206083326623,0.0,0.6939621418714523,0.9999998807907104,2.1068859297751887e-12,7.317130408523997e-12,0,0,0.0,8.926332999180886,0.5317223333333333,0.496542,0.5941542,0.0,0.0,0.0,9.458055332514219,1.8059579997498076,
96,9,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,48,2,0.16666662693023682,0.0,0,0,max_steps,200,56.56854249492377,39.6232255123179,47.01063709417264,0.0,0.0,1.0,0.0008291871986578946,0.16666662693023682,3.4343866969018135e-05,0.0012087591458112001,0,0,0.0,6.788624999899184,0.512166645,0.5085415,0.5532207999999998,0.0,0.0,0.0,7.300791644899184,114.53033400175627,
97,9,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,1,2,46,37,0.0,0.0,0,0,max_steps,200,67.46803743153542,57.0087712549569,12.36931687685298,0.0,0.6616385488225106,8.39996337890625,0.032525449585799705,0.7515430450439453,0.012322707607151368,0.30088990926742554,0,0,0.0,13.21158299833769,0.512809115,0.5084165,0.5358149,0.0,0.0,0.0,13.72439211333769,114.2698340008792,
98,9,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,1,2,46,37,0.0,0.11824844777584076,0,1,collision_risk,39,55.154328932550676,57.0087712549569,7.211102550927978,0.0,0.9028786981512816,0.0,0.04611785709857941,0.9999998807907104,0.06333149375876075,0.4953281879425049,0,0,0.0,169.17329100033385,0.5558985384615384,0.556041,0.5866494,0.0,0.0,0.0,169.7291895387954,24.1351249969739,
99,9,raw_ppo,stress_density,Stress Density,stereo,0040,1,2,29,9,0.0,0.0,0,1,collision_risk,8,11.313708498984763,28.861739379323623,20.024984394500787,0.0,0.7810661716815316,0.0,0.11057527197731866,0.9951774477958679,0.5229969786273109,0.7888501286506653,3,0,0.0,9.763624999322928,0.58171375,0.5868755,0.59686065,0.0,0.0,0.0,10.345338749322929,5.163958001503488,
100,9,raw_ppo,stress_density,Stress Density,mono,0040,1,2,29,9,0.0,0.0,0,1,collision_risk,29,41.012193308819754,28.861739379323623,22.02271554554524,0.0,0.1667558665365902,0.0,0.05677082935969035,0.9999998807907104,0.0013798541360341306,0.011300144717097282,0,0,0.0,6.436416999349603,0.567676655172414,0.567208,0.5869168,0.0,0.0,0.0,7.004093654522017,18.321166000532685,
101,10,raw_ppo,baseline_open,Baseline Open,stereo,0020,2,2,38,46,0.0,0.0,0,0,max_steps,200,66.46803743153542,56.85068161420758,11.40175425099138,0.0,0.6837711645996816,2.1968994140625,0.10774252794923919,0.9353779554367065,0.03284307924888829,0.7623083591461182,2,0,0.0,12.161624999862397,0.541358525,0.537875,0.59840145,0.0,0.0,0.0,12.702983524862397,120.39679199733655,
102,10,raw_ppo,baseline_open,Baseline Open,mono,0020,2,2,38,46,0.0,0.1527777761220932,0,1,collision_risk,37,52.32590180780449,56.85068161420758,7.0710678118654755,0.0,0.9513379049860426,0.0,0.026539145674752563,0.9999998807907104,0.0037314782978591075,0.016503838822245598,0,0,0.0,8.002416998351691,0.5158974864864866,0.512083,0.5357411999999999,0.0,0.0,0.0,8.518314484838179,21.303542001987807,
103,10,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,9,9,47,2,0.0,0.0,0,1,collision_risk,3,4.242640687119286,38.63935817272331,36.40054944640259,0.0,0.5276922773869994,0.0,0.6939621418714523,0.9999998807907104,0.2881424240767956,0.5320911407470703,0,0,0.0,9.967291000066325,0.5237776666666666,0.510541,0.5494291,0.0,0.0,0.0,10.49106866673299,1.755917000991758,
104,10,raw_ppo,dense_corridor,Dense Corridor,mono,0050,9,9,47,2,0.16666662693023682,0.0,0,0,max_steps,200,56.56854249492377,38.63935817272331,47.042533945356304,0.0,0.0,1.0,0.0008291871986578946,0.16666662693023682,0.02671886235559034,0.5894902348518372,0,0,0.0,6.563708000612678,0.5132839699999999,0.5095624999999999,0.5318874999999998,0.0,0.0,0.0,7.076991970612678,114.36562499875436,
105,10,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,47,2,0.0,0.0,0,1,collision_risk,3,4.242640687119286,38.63935817272331,36.40054944640259,0.0,0.5276922773869994,0.0,0.6939621418714523,0.9999998807907104,0.4106561429798603,0.6292625665664673,0,0,0.0,8.926332999180886,0.5225973333333334,0.510959,0.5433212,0.0,0.0,0.0,9.44893033251422,1.7497910012025386,
106,10,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,47,2,0.16666662693023682,0.0,0,0,max_steps,200,56.56854249492377,38.63935817272331,47.042533945356304,0.0,0.0,1.0,0.0008291871986578946,0.16666662693023682,0.00991909003292315,0.5736556649208069,0,0,0.0,6.788624999899184,0.50960709,0.506,0.5302024000000001,0.0,0.0,0.0,7.298232089899185,113.47025000213762,
107,10,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,2,2,46,37,0.0,0.0,0,0,max_steps,200,66.46803743153542,56.22277118748239,12.36931687685298,0.0,0.6597675515212873,9.196868896484375,0.04118968977300978,0.7606095671653748,0.02401873474536119,0.4518875777721405,0,0,0.0,13.21158299833769,0.511667095,0.506896,0.5327875,0.0,0.0,0.0,13.72325009333769,113.87616700085346,
108,10,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,2,2,46,37,0.0,0.11824844777584076,0,1,collision_risk,38,53.740115370177584,56.22277118748239,6.708203932499369,0.0,0.9213706914083128,0.0,0.02502275124574319,0.9758872985839844,0.06178158544004461,0.3015933632850647,0,0,0.0,169.17329100033385,0.5083343684210526,0.506271,0.52507505,0.0,0.0,0.0,169.6816253687549,21.5177499994752,
109,10,raw_ppo,stress_density,Stress Density,stereo,0040,2,2,29,9,0.0,0.0,0,1,collision_risk,8,11.313708498984763,27.892651361962706,19.026297590440446,0.0,0.7836823595302886,0.0,0.1111111111111111,1.0,5.174781912551446e-07,3.0050753139221342e-06,0,0,0.0,9.763624999322928,0.507864375,0.506104,0.5191523,0.0,0.0,0.0,10.271489374322929,4.544084000372095,
110,10,raw_ppo,stress_density,Stress Density,mono,0040,2,2,29,9,0.0,0.0,0,1,collision_risk,28,39.59797974644666,27.892651361962706,21.02379604162864,0.0,0.17346479199991122,0.0,0.053273996402477396,1.0,0.0003059813044180762,0.001272842288017273,0,0,0.0,6.436416999349603,0.5094850714285715,0.5044375000000001,0.5281625,0.0,0.0,0.0,6.945902070778175,15.893208001216408,
111,11,raw_ppo,baseline_open,Baseline Open,stereo,0020,2,4,37,44,0.0,0.11516202986240387,0,0,max_steps,200,65.63961030678922,53.150729063673246,13.0,0.0,0.6116844520559316,1.0,0.10336914125700199,0.8823301792144775,0.024528996898382262,0.479343444108963,0,0,0.0,12.161624999862397,0.528805195,0.511708,0.6206999999999996,0.0,0.0,0.0,12.690430194862397,118.16716699831886,
112,11,raw_ppo,baseline_open,Baseline Open,mono,0020,2,4,37,44,0.0,0.0,0,1,collision_risk,37,52.32590180780449,53.150729063673246,3.605551275463989,0.0,0.9468575997063755,0.0,0.03654970307099192,0.9999998807907104,0.08540292750530139,0.4200250208377838,0,0,0.0,8.002416998351691,0.6791508378378377,0.5795,1.1099831999999992,0.0,0.0,0.0,8.68156783618953,28.44695899693761,
113,11,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,9,12,47,1,0.49035486578941345,0.0,0,1,collision_risk,1,1.4142135623730951,39.56008088970496,38.897300677553446,0.0,0.46865638244859653,0.0,0.7451774328947067,1.0,0.012162585277110338,0.01504484936594963,0,0,0.0,9.967291000066325,0.581208,0.581208,0.581208,0.0,0.0,0.0,10.548499000066325,0.6496249989140779,
114,11,raw_ppo,dense_corridor,Dense Corridor,mono,0050,9,12,47,1,0.21547067165374756,0.0,0,0,max_steps,200,55.32590180780449,39.56008088970496,48.041648597857254,0.0,0.0,1.399993896484375,0.001071993391312177,0.21547067165374756,0.00024893684822929307,0.0058516147546470165,0,0,0.0,6.563708000612678,0.7634503650000001,0.6443955,1.480952099999998,0.0,0.0,0.0,7.327158365612678,173.13758299860638,
115,11,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,9,12,47,1,0.49035486578941345,0.0,0,1,collision_risk,1,1.4142135623730951,39.56008088970496,38.897300677553446,0.0,0.46865638244859653,0.0,0.7451774328947067,1.0,2.0676210169767728e-05,2.9342401830945164e-05,0,0,0.0,8.926332999180886,0.684458,0.684458,0.684458,0.0,0.0,0.0,9.610790999180885,0.7529590002377518,
116,11,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,9,12,47,1,0.21547067165374756,0.0,0,0,max_steps,200,55.32590180780449,39.56008088970496,48.041648597857254,0.0,0.0,1.399993896484375,0.001071993391312177,0.21547067165374756,0.0005329350527722718,0.01346720103174448,0,0,0.0,6.788624999899184,0.52576142,0.5145204999999999,0.5718125,0.0,0.0,0.0,7.314386419899185,117.68074999781675,
117,11,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,2,4,45,35,0.0,0.0,0,0,max_steps,200,65.63961030678922,53.009433122794285,14.560219778561036,0.0,0.585762364592472,7.796875,0.03463968581784127,0.6469906568527222,0.03973403687263299,0.8313847184181213,4,0,0.0,13.21158299833769,0.5176202049999999,0.5120205,0.5713749999999999,0.0,0.0,0.0,13.72920320333769,115.68041700229514,
118,11,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,2,4,45,35,0.0,0.036651235073804855,0,1,collision_risk,37,52.32590180780449,53.009433122794285,8.48528137423857,0.0,0.8509008007562876,0.0,0.04598155617713928,0.9999998807907104,0.03822127463488419,0.17258517444133759,0,0,0.0,169.17329100033385,0.5253716216216217,0.523042,0.5899913999999999,0.0,0.0,0.0,169.69866262195546,21.7393329985498,
