episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,ppo_action,selected_action,reason,proposed_score,selected_score,obstacle_risk,hazard_risk,distance_to_goal,shield_decision_latency_ms
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,190,34,30,3,2,obstacle_risk,216.87676430226085,12.115268055900872,0.0,0.4932372272014618,15.811388300841896,0.772417
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,191,34,29,3,6,obstacle_risk,217.60536241021666,20.193295004425515,0.05304783582687378,0.400080144405365,16.76305461424021,0.812
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,192,34,30,3,2,obstacle_risk,216.87676430226085,12.115268055900872,0.0,0.4932372272014618,15.811388300841896,0.790333
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,193,34,29,3,6,obstacle_risk,217.60536241021666,20.193295004425515,0.05304783582687378,0.400080144405365,16.76305461424021,0.805584
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,194,34,30,3,2,obstacle_risk,216.87676430226085,12.115268055900872,0.0,0.4932372272014618,15.811388300841896,0.786875
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,195,34,29,3,6,obstacle_risk,217.60536241021666,20.193295004425515,0.05304783582687378,0.400080144405365,16.76305461424021,0.794458
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,196,34,30,3,2,obstacle_risk,216.87676430226085,10.829492997184865,0.0,0.4932372272014618,15.811388300841896,0.789458
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,197,33,29,3,7,obstacle_risk,217.60536241021666,17.39641432972837,0.0,0.4932372272014618,17.08800749063506,0.796667
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,199,34,29,3,6,obstacle_risk,217.60536241021666,20.193295004425515,0.05304783582687378,0.400080144405365,16.76305461424021,0.816083
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,200,34,30,3,2,obstacle_risk,216.87676430226085,12.115268055900872,0.0,0.4932372272014618,15.811388300841896,0.8055
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,37,37,39,3,2,lookahead_safer,0.9580683495022626,-4.828362029794038,0.0,0.14774177968502045,6.324555320336759,0.867833
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,38,37,40,3,2,lookahead_safer,3.727631275916168,-3.749837002331623,0.0,0.19654078781604767,5.385164807134504,0.781333
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,39,37,41,3,2,lookahead_safer,3.7816810497488396,-3.1318777357011074,0.0,0.25022628903388977,4.47213595499958,0.808166
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,41,38,43,3,2,obstacle_risk,221.47387990447518,2.814555663519647,0.009066358208656311,0.4332086145877838,2.23606797749979,0.819958
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,42,38,44,3,2,obstacle_risk,219.67344583586168,5.088444432001153,0.0,0.48347043991088867,1.4142135623730951,0.840167
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,43,37,44,3,0,lookahead_safer,217.83104709793466,11.426623559912684,0.0,0.39678826928138733,2.23606797749979,0.867875
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,44,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.793833
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,45,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.83975
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,46,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.827541
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,47,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.788042
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,48,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.84025
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,49,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.781791
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,51,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.760375
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,52,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.773708
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,53,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.869958
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,54,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.877791
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,55,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.871917
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,56,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.780541
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,57,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.810792
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,58,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.78275
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,60,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.775666
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,61,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.77225
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,62,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.775375
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,63,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.815042
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,64,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.858208
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,65,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.85025
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,66,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.87475
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,67,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.778084
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,69,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.784542
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,70,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.856
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,71,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.789209
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,72,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.787333
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,73,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.775333
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,74,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.804291
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,75,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.882917
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,76,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.875584
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,78,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.825459
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,79,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.816625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,80,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.800541
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,81,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.878041
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,82,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.789625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,83,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.800875
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,84,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.793625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,85,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.803083
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,87,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.824458
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,88,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.811
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,89,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.788583
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,90,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.796084
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,91,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.785541
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,92,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.855292
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,93,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.777833
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,94,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.79375
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,96,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.855041
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,97,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.868584
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,98,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.808292
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,99,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.847916
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,100,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.797834
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,101,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.79125
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,102,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.784083
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,103,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.886625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,105,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.779542
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,106,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.771667
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,107,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.821375
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,108,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.959917
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,109,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.794709
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,110,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.806666
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,111,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.777709
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,112,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.834541
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,114,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.879791
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,115,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.767708
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,116,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.7955
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,117,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.786875
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,118,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.840125
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,119,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,1.000625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,120,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.840167
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,121,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.788
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,123,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.784541
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,124,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.878625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,125,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.812792
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,126,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.790375
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,127,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.780625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,128,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.794708
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,129,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.877958
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,130,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.86575
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,132,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.789
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,133,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.799542
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,134,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.794167
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,135,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.8345
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,136,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.814333
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,137,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.781208
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,138,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.7765
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,139,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.804125
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,141,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.875291
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,142,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.8225
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,143,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.792667
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,144,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.789208
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,145,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.78675
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,146,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.899958
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,147,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.799625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,148,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.785791
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,150,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.870291
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,151,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.864625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,152,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.8085
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,153,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.822542
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,154,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.8025
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,155,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.78325
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,156,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.785916
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,157,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.8875
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,159,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.781666
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,160,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.810666
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,161,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.864708
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,162,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.876708
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,163,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.805542
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,164,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.849459
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,165,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.777875
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,166,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.822416
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,168,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.841417
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,169,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.805959
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,170,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.804917
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,171,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.806125
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,172,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.8645
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,173,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.866375
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,174,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.806583
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,175,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.843459
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,177,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.800417
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,178,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.787584
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,179,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.8135
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,180,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.787333
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,181,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.7915
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,182,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.786959
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,183,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.845125
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,184,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.859667
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,186,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.868333
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,187,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.805625
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,188,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.782041
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,189,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.780167
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,190,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.826375
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,191,36,44,3,6,loop_prevention,8.361894824842125,6.508225703810786,0.0,0.31165823340415955,3.1622776601683795,0.785209
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,192,36,43,3,6,loop_prevention,7.437184424128521,5.3729326224563625,0.0,0.2792581021785736,3.605551275463989,0.773375
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,193,37,42,3,5,loop_prevention,5.552656969804509,3.4128895524633003,0.0,0.30489060282707214,3.605551275463989,0.780083
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,195,38,44,3,2,obstacle_risk,220.67344583586168,6.588444432001153,0.0,0.48347043991088867,1.4142135623730951,0.860417
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,196,37,44,3,0,lookahead_safer,218.13838395323583,12.81668239056015,0.0,0.39678826928138733,2.23606797749979,0.80375
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,197,37,45,3,2,lookahead_safer,205.3613456370962,8.06823283747147,0.0,0.4238015413284302,2.0,0.8435
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,198,37,46,3,2,lookahead_safer,211.80494503951198,10.361894824842125,0.0,0.4332086145877838,2.23606797749979,0.803542
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,199,36,45,3,7,obstacle_risk,10230.378858364225,10.126253927005546,0.0,0.3328758478164673,3.0,0.791167
