hazard_density,hazard_density_seed,episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,event_type,event_value
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,15,24,8,shield_intervention,obstacle_risk
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,17,26,8,shield_intervention,obstacle_risk
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,19,28,8,shield_intervention,obstacle_risk
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,21,30,8,shield_intervention,obstacle_risk
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,23,32,8,shield_intervention,obstacle_risk
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,25,34,8,shield_intervention,obstacle_risk
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,27,36,8,shield_intervention,obstacle_risk
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,29,38,8,shield_intervention,obstacle_risk
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,30,39,7,shield_intervention,lookahead_safer
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,31,40,6,shield_intervention,lookahead_safer
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,32,41,5,shield_intervention,lookahead_safer
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,34,43,5,shield_intervention,lookahead_safer
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,35,44,4,shield_intervention,lookahead_safer
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,36,45,3,shield_intervention,lookahead_safer
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,38,47,3,shield_intervention,negative_progress
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,39,47,2,shield_intervention,negative_progress
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,20,18,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,12,21,17,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,13,22,16,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,14,23,15,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,16,25,15,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,17,26,14,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,18,27,13,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,20,29,13,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,21,30,12,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,22,31,11,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,23,32,10,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,25,34,10,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,26,35,9,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,27,36,8,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,29,38,8,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,30,39,7,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,31,40,6,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,32,41,5,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,34,43,5,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,35,44,4,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,36,45,3,shield_intervention,lookahead_safer
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,38,47,3,shield_intervention,negative_progress
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,39,47,2,shield_intervention,negative_progress
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,1,10,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,3,12,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,5,14,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,7,16,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,18,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,20,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,13,22,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,15,24,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,17,26,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,19,28,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,21,30,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,23,32,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,25,34,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,27,36,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,29,38,8,shield_intervention,obstacle_risk
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,30,39,7,shield_intervention,lookahead_safer
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,31,40,6,shield_intervention,lookahead_safer
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,32,41,5,shield_intervention,lookahead_safer
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,34,43,5,shield_intervention,lookahead_safer
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,35,44,4,shield_intervention,lookahead_safer
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,36,45,3,shield_intervention,lookahead_safer
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,38,47,3,shield_intervention,negative_progress
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,39,47,2,shield_intervention,negative_progress
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,20,18,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,12,21,17,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,13,22,16,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,14,23,15,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,16,25,15,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,17,26,14,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,18,27,13,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,20,29,13,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,21,30,12,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,22,31,11,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,23,32,10,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,25,34,10,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,26,35,9,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,27,36,8,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,29,38,8,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,30,39,7,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,31,40,6,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,32,41,5,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,34,43,5,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,35,44,4,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,36,45,3,shield_intervention,lookahead_safer
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,38,47,3,shield_intervention,negative_progress
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,39,47,2,shield_intervention,negative_progress
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,8,10,9,shield_intervention,lookahead_safer
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,28,30,28,shield_intervention,obstacle_risk
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,39,41,37,shield_intervention,lookahead_safer
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,41,43,37,shield_intervention,obstacle_risk
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,42,44,37,shield_intervention,obstacle_risk
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,43,45,36,shield_intervention,lookahead_safer
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,38,40,38,shield_intervention,obstacle_risk
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,39,41,37,shield_intervention,lookahead_safer
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,41,43,37,shield_intervention,obstacle_risk
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,43,45,37,shield_intervention,obstacle_risk
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,44,46,37,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,8,10,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,9,11,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,10,12,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,11,13,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,12,14,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,13,15,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,14,16,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,15,17,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,16,18,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,17,19,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,18,20,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,19,21,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,20,22,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,21,23,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,22,24,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,23,25,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,24,26,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,25,27,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,26,28,9,shield_intervention,obstacle_risk
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,27,29,9,shield_intervention,obstacle_risk
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,16,18,16,shield_intervention,lookahead_safer
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,17,19,15,shield_intervention,lookahead_safer
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,18,20,14,shield_intervention,lookahead_safer
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,19,21,13,shield_intervention,lookahead_safer
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,21,23,13,shield_intervention,lookahead_safer
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,22,24,12,shield_intervention,lookahead_safer
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,23,25,11,shield_intervention,lookahead_safer
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,25,27,11,shield_intervention,lookahead_safer
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,26,28,10,shield_intervention,negative_progress
none,24705,10,0,ppo_shield,stress_density,Stress Density,mono,0040,27,29,9,shield_intervention,negative_progress
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,12,14,14,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,14,16,15,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,15,17,14,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,22,24,19,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,27,29,22,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,32,32,27,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,35,34,30,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,36,34,31,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,37,34,32,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,38,34,33,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,39,33,34,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,44,36,38,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,45,35,39,shield_intervention,lookahead_safer
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,46,35,40,shield_intervention,lookahead_safer
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,47,34,41,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,49,35,43,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,50,35,44,shield_intervention,obstacle_risk
none,22061,11,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,52,37,44,shield_intervention,negative_progress
none,22061,12,1,ppo_shield,baseline_open,Baseline Open,mono,0020,36,37,40,shield_intervention,lookahead_safer
none,22061,12,1,ppo_shield,baseline_open,Baseline Open,mono,0020,37,37,41,shield_intervention,lookahead_safer
none,22061,12,1,ppo_shield,baseline_open,Baseline Open,mono,0020,39,37,43,shield_intervention,obstacle_risk
none,22061,12,1,ppo_shield,baseline_open,Baseline Open,mono,0020,41,37,44,shield_intervention,negative_progress
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,1,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,2,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,3,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,4,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,5,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,6,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,7,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,8,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,12,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,13,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,14,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,15,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,16,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,17,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,18,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,19,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,20,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,21,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,22,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,23,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,24,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,25,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,26,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,27,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,28,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,29,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,30,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,31,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,32,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,33,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,34,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,35,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,36,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,37,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,38,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,39,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,40,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,41,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,42,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,43,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,44,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,45,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,46,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,47,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,48,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,49,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,50,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,51,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,52,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,53,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,54,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,55,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,56,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,57,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,58,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,59,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,60,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,61,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,62,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,63,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,64,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,65,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,66,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,67,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,68,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,69,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,70,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,71,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,72,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,73,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,74,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,75,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,76,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,77,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,78,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,79,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,80,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,81,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,82,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,83,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,84,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,85,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,86,9,12,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,87,10,11,shield_intervention,obstacle_risk
none,24470,13,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,88,9,12,shield_intervention,obstacle_risk
