episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,event_type,event_value
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,175,49,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,176,49,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,177,49,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,178,48,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,179,47,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,180,46,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,181,46,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,182,45,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,183,44,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,184,43,5,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,185,43,4,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,186,42,3,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,187,42,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,188,42,1,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,189,43,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,190,42,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,191,41,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,192,41,1,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,193,41,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,194,41,3,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,198,45,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,200,47,7,shield_intervention,negative_progress
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,18,16,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,10,19,15,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,20,14,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,12,21,13,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,13,22,12,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,14,23,11,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,15,24,10,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,17,26,10,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,19,28,10,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,21,30,10,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,22,31,9,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,24,33,9,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,26,35,9,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,27,36,8,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,28,37,7,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,30,39,7,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,31,40,6,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,32,41,5,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,34,43,5,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,35,44,4,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,36,45,3,shield_intervention,lookahead_safer
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,38,47,3,shield_intervention,negative_progress
56,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,39,47,2,shield_intervention,negative_progress
57,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,8,10,9,shield_intervention,lookahead_safer
57,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,28,30,28,shield_intervention,obstacle_risk
57,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,39,41,37,shield_intervention,lookahead_safer
57,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,41,43,37,shield_intervention,obstacle_risk
57,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,42,44,37,shield_intervention,obstacle_risk
57,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,43,45,36,shield_intervention,lookahead_safer
58,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,38,40,38,shield_intervention,obstacle_risk
58,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,39,41,37,shield_intervention,lookahead_safer
58,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,41,43,37,shield_intervention,obstacle_risk
58,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,43,45,37,shield_intervention,obstacle_risk
58,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,44,46,37,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,8,10,9,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,9,11,9,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,10,12,9,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,11,13,9,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,12,14,9,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,13,15,9,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,14,16,8,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,16,18,8,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,18,20,8,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,20,22,8,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,22,24,8,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,24,26,8,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,26,28,9,shield_intervention,obstacle_risk
59,0,ppo_shield,stress_density,Stress Density,stereo,0040,27,29,9,shield_intervention,obstacle_risk
60,0,ppo_shield,stress_density,Stress Density,mono,0040,16,18,16,shield_intervention,lookahead_safer
60,0,ppo_shield,stress_density,Stress Density,mono,0040,17,19,15,shield_intervention,lookahead_safer
60,0,ppo_shield,stress_density,Stress Density,mono,0040,18,20,14,shield_intervention,lookahead_safer
60,0,ppo_shield,stress_density,Stress Density,mono,0040,19,21,13,shield_intervention,lookahead_safer
60,0,ppo_shield,stress_density,Stress Density,mono,0040,21,23,13,shield_intervention,lookahead_safer
60,0,ppo_shield,stress_density,Stress Density,mono,0040,22,24,12,shield_intervention,lookahead_safer
60,0,ppo_shield,stress_density,Stress Density,mono,0040,23,25,11,shield_intervention,lookahead_safer
60,0,ppo_shield,stress_density,Stress Density,mono,0040,25,27,11,shield_intervention,lookahead_safer
60,0,ppo_shield,stress_density,Stress Density,mono,0040,26,28,10,shield_intervention,negative_progress
60,0,ppo_shield,stress_density,Stress Density,mono,0040,27,29,9,shield_intervention,negative_progress
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,12,14,14,shield_intervention,obstacle_risk
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,14,16,15,shield_intervention,obstacle_risk
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,15,17,14,shield_intervention,obstacle_risk
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,21,23,19,shield_intervention,lookahead_safer
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,22,24,18,shield_intervention,lookahead_safer
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,23,25,18,shield_intervention,lookahead_safer
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,24,26,18,shield_intervention,lookahead_safer
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,26,28,19,shield_intervention,obstacle_risk
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,38,38,31,shield_intervention,lookahead_safer
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,39,38,32,shield_intervention,lookahead_safer
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,40,38,33,shield_intervention,lookahead_safer
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,41,38,34,shield_intervention,lookahead_safer
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,43,38,35,shield_intervention,obstacle_risk
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,44,38,34,shield_intervention,obstacle_risk
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,45,38,35,shield_intervention,loop_prevention
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,46,38,34,shield_intervention,obstacle_risk
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,47,38,35,shield_intervention,loop_prevention
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,48,38,34,shield_intervention,obstacle_risk
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,49,38,33,shield_intervention,loop_prevention
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,55,42,39,shield_intervention,lookahead_safer
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,57,42,41,shield_intervention,negative_progress
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,58,41,42,shield_intervention,negative_progress
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,59,41,43,shield_intervention,negative_progress
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,60,40,44,shield_intervention,negative_progress
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,61,39,45,shield_intervention,negative_progress
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,62,38,45,shield_intervention,negative_progress
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,63,37,44,shield_intervention,negative_progress
62,1,ppo_shield,baseline_open,Baseline Open,mono,0020,36,37,40,shield_intervention,lookahead_safer
62,1,ppo_shield,baseline_open,Baseline Open,mono,0020,37,37,41,shield_intervention,lookahead_safer
62,1,ppo_shield,baseline_open,Baseline Open,mono,0020,39,37,43,shield_intervention,obstacle_risk
62,1,ppo_shield,baseline_open,Baseline Open,mono,0020,41,37,44,shield_intervention,negative_progress
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,1,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,2,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,3,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,4,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,5,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,6,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,7,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,8,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,12,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,13,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,14,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,15,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,16,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,17,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,18,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,19,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,20,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,21,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,22,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,23,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,24,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,25,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,26,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,27,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,28,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,29,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,30,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,31,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,32,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,33,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,34,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,35,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,36,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,37,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,38,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,39,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,40,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,41,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,42,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,43,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,44,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,45,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,46,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,47,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,48,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,49,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,50,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,51,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,52,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,53,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,54,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,55,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,56,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,57,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,58,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,59,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,60,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,61,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,62,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,63,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,64,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,65,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,66,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,67,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,68,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,69,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,70,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,71,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,72,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,73,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,74,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,75,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,76,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,77,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,78,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,79,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,80,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,81,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,82,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,83,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,84,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,85,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,86,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,87,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,88,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,89,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,90,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,91,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,92,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,93,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,94,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,95,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,96,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,97,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,98,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,99,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,100,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,101,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,102,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,103,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,104,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,105,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,106,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,107,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,108,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,109,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,110,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,111,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,112,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,113,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,114,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,115,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,116,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,117,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,118,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,119,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,120,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,121,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,122,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,123,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,124,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,125,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,126,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,127,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,128,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,129,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,130,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,131,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,132,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,133,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,134,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,135,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,136,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,137,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,138,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,139,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,140,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,141,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,142,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,143,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,144,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,145,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,146,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,147,10,11,shield_intervention,obstacle_risk
